season,player_id,firstName,lastName,timeOnIce,assists,goals,shots,penaltyMinutes
20152016,8474578,Erik,Karlsson,142555,66,16,248,50
20152016,8474579,Luca,Sbisa,42743,6,2,29,26
20152016,8474581,Jake,Gardiner,97743,24,7,122,32
20152016,8474584,Michael,Del Zotto,73048,9,4,98,16
20152016,8474586,Jordan,Eberle,73924,22,25,173,14
20152016,8474588,Viktor,Tikhonov,34303,3,3,41,20
20152016,8474589,Tyler,Ennis,24934,8,3,57,11
20152016,8474590,John,Carlson,99001,38,13,173,18
20152016,8474597,Cody,Goloubef,39027,7,1,40,20
20152016,8474600,Roman,Josi,147334,55,15,240,55
20152016,8474602,Justin,Schultz,81433,18,4,109,16
20152016,8474604,Aaron,Ness,5946,2,0,8,2
20152016,8474605,Patrick,Wiercioch,54103,5,0,56,24
20152016,8474610,Zac,Dalpe,2698,0,1,3,0
20152016,8474612,Travis,Hamonic,120168,18,6,159,43
20152016,8474613,Derek,Stepan,81858,31,24,212,20
20152016,8474616,Patrice,Cormier,539,0,0,1,0
20152016,8474618,Marco,Scandella,97710,16,6,138,26
20152016,8474625,Jimmy,Hayes,62219,16,13,127,60
20152016,8474627,Jori,Lehtera,95032,31,12,112,48
20152016,8474628,Michael,Stone,101099,30,6,161,62
20152016,8474638,Andrew,Campbell,4170,1,0,1,2
20152016,8474641,Adam,Henrique,95167,20,30,149,23
20152016,8474642,Lance,Bouma,31774,5,2,49,31
20152016,8474660,David,Warsofsky,22603,1,1,40,2
20152016,8474661,Michal,Jordan,32768,0,1,36,12
20152016,8474668,Dale,Weise,59163,13,15,139,24
20152016,8474673,TJ,Brodie,106094,39,6,79,18
20152016,8474679,Gustav,Nyquist,79694,26,18,172,40
20152016,8474683,Derek,Grant,9791,1,0,22,2
20152016,8474685,Matt,Calvert,66261,13,11,114,51
20152016,8474688,Greg,Pateryn,38187,6,1,32,49
20152016,8474697,Mark,Borowiecki,55290,1,1,27,107
20152016,8474698,Brent,Regner,4865,0,0,7,4
20152016,8474709,Matt,Martin,58913,9,10,101,131
20152016,8474715,Cam,Atkinson,86499,26,27,226,22
20152016,8474716,Jared,Spurgeon,114136,21,13,132,18
20152016,8474717,Mark,Barberio,26996,8,2,32,6
20152016,8474722,Luke,Witkowski,2102,0,0,1,4
20152016,8474727,Ben,Smith,15962,4,2,17,0
20152016,8474736,Zac,Rinaldo,25883,2,1,38,83
20152016,8474739,Tommy,Wingels,68511,11,9,134,84
20152016,8474743,Zach,Redmond,26149,4,2,22,10
20152016,8474744,Sean,Collins,1023,0,0,0,2
20152016,8474749,Matt,Bartkowski,89372,12,6,85,50
20152016,8474774,Dalton,Prout,62103,6,3,69,102
20152016,8474818,Jordie,Benn,60848,9,3,58,25
20152016,8474849,Antoine,Roussel,77642,16,15,127,139
20152016,8474850,Brandon,Mashinter,19456,1,4,26,25
20152016,8474870,Tyler,Johnson,89084,34,21,200,32
20152016,8474884,Mike,Hoffman,82102,30,29,242,18
20152016,8475060,Matt,Taormina,3160,0,0,3,0
20152016,8475098,Tyler,Bozak,59308,23,12,99,18
20152016,8475119,Zach,Sill,5960,0,1,13,2
20152016,8475147,Jordan,Schroeder,16074,2,3,32,2
20152016,8475149,Marcus,Johansson,85887,34,19,157,18
20152016,8475150,Jordan,Caron,1950,0,0,1,0
20152016,8475151,Kyle,Palmieri,87600,27,30,222,39
20152016,8475153,Dylan,Olsen,6601,1,0,9,2
20152016,8475155,Simon,Despres,45000,4,0,36,14
20152016,8475157,Landon,Ferraro,43294,5,5,77,27
20152016,8475158,Ryan,O'Reilly,92591,39,21,157,8
20152016,8475160,Kyle,Clifford,33457,7,3,68,55
20152016,8475161,Chris,Brown,461,0,0,1,0
20152016,8475163,Alex,Chiasson,63005,6,8,88,45
20152016,8475164,Jakob,Silfverberg,90623,24,20,230,38
20152016,8475165,Anton,Lander,44221,2,1,54,18
20152016,8475166,John,Tavares,108684,42,39,290,44
20152016,8475167,Victor,Hedman,135935,47,14,226,60
20152016,8475168,Matt,Duchene,84773,29,30,200,24
20152016,8475169,Evander,Kane,82045,15,20,271,91
20152016,8475170,Brayden,Schenn,87921,35,26,189,40
20152016,8475171,Oliver,Ekman-Larsson,111463,34,21,228,96
20152016,8475172,Nazem,Kadri,83327,28,17,260,73
20152016,8475174,Jared,Cowen,37694,4,0,23,16
20152016,8475175,Magnus,Paajarvi,38483,7,3,90,8
20152016,8475176,Ryan,Ellis,119385,28,10,174,39
20152016,8475177,Calvin,de Haan,102805,16,2,110,22
20152016,8475178,Zack,Kassian,26896,5,3,42,114
20152016,8475179,Dmitry,Kulikov,102449,19,2,109,55
20152016,8475180,Peter,Holland,57197,18,9,138,28
20152016,8475181,Nick,Leddy,127790,38,6,142,25
20152016,8475182,David,Rundblad,9441,2,0,14,10
20152016,8475184,Chris,Kreider,80421,22,23,168,64
20152016,8475185,Jacob,Josefson,54017,10,4,86,20
20152016,8475186,John,Moore,86891,15,4,106,28
20152016,8475188,Brayden,McNabb,96509,12,2,97,94
20152016,8475191,Reilly,Smith,100506,29,29,197,31
20152016,8475192,Taylor,Beck,1018,0,0,0,2
20152016,8475193,Tomas,Tatar,74258,27,21,170,26
20152016,8475194,Philip,Samuelsson,3813,0,0,5,2
20152016,8475197,Tyson,Barrie,108574,36,13,172,31
20152016,8475199,Eric,Gelinas,33203,5,1,55,16
20152016,8475200,Dmitry,Orlov,87625,22,8,95,28
20152016,8475204,Brandon,Pirri,53130,15,14,128,30
20152016,8475206,Stefan,Elliott,17850,4,2,37,4
20152016,8475208,Brian,Dumoulin,120513,22,2,127,16
20152016,8475209,Richard,Panik,24114,5,6,49,12
20152016,8475213,Drew,Shore,1679,1,0,3,2
20152016,8475218,Mattias,Ekholm,119584,31,11,139,48
20152016,8475220,Marcus,Foligno,59330,13,10,81,79
20152016,8475222,Sami,Vatanen,100478,32,10,152,26
20152016,8475223,Linden,Vey,38749,11,4,40,6
20152016,8475225,Craig,Smith,84801,17,22,230,44
20152016,8475227,Chris,Wideman,53569,7,6,87,34
20152016,8475231,Casey,Cizikas,70672,24,8,96,47
20152016,8475233,David,Savard,90373,21,4,122,45
20152016,8475235,Nicolas,Deslauriers,43379,6,6,72,59
20152016,8475236,Cody,Eakin,95207,26,17,148,50
20152016,8475246,Kevin,Connauton,65278,12,5,109,60
20152016,8475247,Michael,Latta,20861,4,3,29,50
20152016,8475250,Andrej,Nestrasil,47358,14,9,105,8
20152016,8475253,Garrett,Wilson,19516,1,0,32,28
20152016,8475260,Corban,Knight,11558,5,2,11,4
20152016,8475268,Gabriel,Bourque,16321,3,1,25,18
20152016,8475274,Seth,Helgeson,15910,1,0,9,17
20152016,8475278,Byron,Froese,42424,3,2,64,16
20152016,8475279,Ben,Chiarot,60723,9,1,74,43
20152016,8475287,Erik,Haula,63513,23,15,110,26
20152016,8475292,Tyler,Randell,11312,0,6,18,47
20152016,8475310,Curtis,McKenzie,2022,0,0,5,5
20152016,8475314,Anders,Lee,69967,21,15,183,51
20152016,8475321,Phil,Varone,3063,2,1,2,2
20152016,8475323,Marcus,Kruger,39598,5,0,58,24
20152016,8475325,Jordan,Nolan,27759,5,0,49,38
20152016,8475343,Nic,Dowd,3173,0,0,3,2
20152016,8475414,Craig,Cunningham,6050,1,0,13,2
20152016,8475430,Brandon,Manning,62156,7,1,80,70
20152016,8475455,Brenden,Dillon,97921,11,2,112,72
20152016,8475461,Andrew,Agozzino,4623,2,0,3,0
20152016,8475462,Radko,Gudas,97548,9,5,159,134
20152016,8475598,Ryan,Stanton,521,0,0,0,2
20152016,8475613,Nate,Prosser,41165,4,0,22,39
20152016,8475625,Matt,Irwin,1792,0,0,3,0
20152016,8475650,Brandon,Bollig,30099,2,2,56,103
20152016,8475661,Dave,Dziurzynski,8465,3,1,14,9
20152016,8475690,Christopher,Tanev,90060,14,4,42,8
20152016,8475692,Mats,Zuccarello,95302,36,27,178,38
20152016,8475714,Calle,Jarnkrok,90951,15,16,132,18
20152016,8475715,Oscar,Lindberg,51326,15,13,119,45
20152016,8475716,Martin,Marincin,65400,6,1,55,34
20152016,8475722,Jason,Zucker,71384,12,13,161,22
20152016,8475726,Tyler,Toffoli,90193,28,31,222,22
20152016,8475727,Ryan,Spooner,72677,36,13,162,35
20152016,8475728,Johan,Larsson,65799,7,10,95,27
20152016,8475730,Stephen,Johns,26526,2,1,19,12
20152016,8475735,Greg,McKegg,7794,0,2,15,4
20152016,8475736,Connor,Brickley,12041,4,1,13,14
20152016,8475738,Jordan,Weal,7863,0,0,4,2
20152016,8475744,Evgeny,Kuznetsov,98245,58,21,232,40
20152016,8475745,Charlie,Coyle,91930,22,22,153,22
20152016,8475747,Patrik,Nemeth,35660,8,0,36,14
20152016,8475749,Christian,Thomas,3218,2,0,9,2
20152016,8475750,Jon,Merrill,47648,4,1,30,28
20152016,8475753,Justin,Faulk,92331,21,16,184,27
20152016,8475754,Brock,Nelson,87900,18,27,193,36
20152016,8475755,Alex,Petrovic,74316,18,3,60,94
20152016,8475756,John,McFarland,1784,0,0,2,0
20152016,8475757,Brett,Bulmer,1209,0,0,2,7
20152016,8475758,Devante,Smith-Pelly,47203,11,14,94,30
20152016,8475759,Brandon,Gormley,18994,1,0,11,8
20152016,8475760,Nick,Bjugstad,68092,21,17,192,43
20152016,8475761,Beau,Bennett,24231,6,6,54,10
20152016,8475762,Derek,Forbort,9278,1,1,14,17
20152016,8475763,Kevin,Hayes,66709,22,14,136,34
20152016,8475764,Cam,Fowler,104966,25,6,124,31
20152016,8475765,Vladimir,Tarasenko,111073,40,49,354,39
20152016,8475766,Austin,Watson,34209,7,3,55,32
20152016,8475768,Jaden,Schwartz,55824,24,12,99,14
20152016,8475769,Quinton,Howden,36095,5,6,54,18
20152016,8475770,Emerson,Etem,45762,8,7,100,11
20152016,8475772,Riley,Sheahan,78927,12,14,141,16
20152016,8475774,Petter,Granberg,22226,2,0,12,13
20152016,8475775,Tye,McGinn,1025,0,0,1,0
20152016,8475780,Chris,Wagner,24538,2,4,56,28
20152016,8475782,Morgan,Ellis,1612,0,0,3,2
20152016,8475784,Jeff,Skinner,80129,23,28,258,38
20152016,8475786,Zach,Hyman,15059,2,4,37,18
20152016,8475788,Alexander,Burmistrov,78599,14,7,102,32
20152016,8475790,Erik,Gudbranson,86916,7,2,80,51
20152016,8475791,Taylor,Hall,94485,39,26,286,54
20152016,8475792,Brett,Connolly,55214,16,9,95,20
20152016,8475793,Ryan,Johansen,100009,50,18,208,77
20152016,8475794,Tyler,Seguin,84931,40,33,279,16
20152016,8475795,Dylan,McIlrath,29360,2,2,29,64
20152016,8475796,Mark,Pysyk,52480,10,1,44,32
20152016,8475797,Jarred,Tinordi,8579,0,0,3,17
20152016,8475798,Mikael,Granlund,97202,33,14,182,20
20152016,8475799,Nino,Niederreiter,82030,28,21,178,40
20152016,8475800,Teemu,Pulkkinen,24985,6,6,65,14
20152016,8475807,Joakim,Nordstrom,66566,14,10,81,12
20152016,8475808,Michael,Chaput,4319,1,1,10,5
20152016,8475810,Bryan,Rust,46631,10,10,102,18
20152016,8475815,Julian,Melchiori,8973,0,0,12,0
20152016,8475816,Stanislav,Galiev,13133,3,0,30,4
20152016,8475820,Joonas,Donskoi,86914,31,17,142,24
20152016,8475829,John,Ramage,849,0,0,0,0
20152016,8475832,Tom,Kuhnhackl,46553,13,7,67,24
20152016,8475836,Alex,Friesen,703,0,0,1,0
20152016,8475842,Sam,Carrick,2064,0,0,4,4
20152016,8475844,Kenny,Agostino,1626,0,0,3,0
20152016,8475848,Brendan,Gallagher,52712,21,19,173,24
20152016,8475855,Jesper,Fast,75016,21,10,81,18
20152016,8475857,Kevin,Gravel,3503,0,0,2,0
20152016,8475868,Anthony,Bitetto,30038,5,1,29,25
20152016,8475869,Brandon,Davidson,58741,7,4,63,20
20152016,8475878,Freddie,Hamilton,3048,1,1,7,0
20152016,8475902,Zach,Trotman,42303,5,2,60,22
20152016,8475906,John,Klingberg,122807,51,11,190,32
20152016,8475907,Micheal,Ferland,53730,14,4,122,45
20152016,8475913,Mark,Stone,90511,38,23,151,38
20152016,8475949,Marek,Hrivik,3215,1,0,3,0
20152016,8475958,Michael,Sgarbossa,501,0,0,0,0
20152016,8475980,Brody,Sutter,4304,0,0,7,0
20152016,8476043,Ben,Street,3085,0,0,8,4
20152016,8476062,Mark,Arcobello,15213,1,3,43,0
20152016,8476116,Ryan,Garbutt,56129,7,8,142,54
20152016,8476147,Kael,Mouillierat,641,0,0,1,2
20152016,8476158,Harry,Zolnierczyk,528,0,0,1,0
20152016,8476166,Taylor,Fedun,1128,1,0,0,0
20152016,8476177,Matt,Read,76732,15,11,132,29
20152016,8476191,Kevan,Miller,81190,13,5,64,53
20152016,8476200,Paul,Thompson,2255,0,0,3,2
20152016,8476209,Mike,Sislo,13419,1,3,29,4
20152016,8476235,Justin,Fontaine,45882,11,5,58,20
20152016,8476244,Raphael,Diaz,836,1,0,2,0
20152016,8476279,Jyrki,Jokipakka,54145,10,2,45,14
20152016,8476288,Ryan,Dzingel,19436,6,3,23,11
20152016,8476289,Alexey,Marchenko,69534,9,2,44,20
20152016,8476292,Ondrej,Palat,86523,30,20,151,34
20152016,8476293,Scott,Wilson,15387,1,5,39,12
20152016,8476300,Nikita,Nesterov,57390,7,3,66,50
20152016,8476302,Frank,Corrado,33822,5,1,46,26
20152016,8476312,Josh,Manson,80297,10,5,89,74
20152016,8476323,Max,McCormick,12550,2,2,37,37
20152016,8476326,Josh,Archibald,302,0,0,0,0
20152016,8476331,Dylan,DeMelo,36769,2,2,42,14
20152016,8476336,Iiro,Pakarinen,40629,8,5,76,8
20152016,8476344,Tyler,Graovac,1393,0,0,2,0
20152016,8476346,Johnny,Gaudreau,94471,48,30,217,20
20152016,8476352,Michael,Mersch,10588,2,1,23,0
20152016,8476356,Tobias,Rieder,85143,23,14,189,10
20152016,8476368,Fredrik,Claesson,18518,2,0,15,2
20152016,8476370,Blake,Pietila,5054,1,1,10,2
20152016,8476379,Darren,Dietz,11339,4,1,13,13
20152016,8476381,Andrew,Shaw,73574,22,18,166,87
20152016,8476384,Max,Friberg,2652,0,0,1,2
20152016,8476386,Shane,Prince,50839,12,9,109,10
20152016,8476388,Andrey,Pedan,8543,0,0,11,18
20152016,8476389,Vincent,Trocheck,84817,29,25,177,44
20152016,8476392,Adam,Lowry,62242,10,7,73,53
20152016,8476393,Nick,Cousins,27133,5,6,45,6
20152016,8476394,Michael,Paliotta,452,0,0,2,4
20152016,8476400,Logan,Shaw,41018,2,5,81,13
20152016,8476401,Daniel,Catenacci,5768,0,0,7,0
20152016,8476403,Klas,Dahlbeck,67022,6,2,64,28
20152016,8476404,Andy,Andreoff,32247,2,8,48,76
20152016,8476406,Nick,Shore,51173,7,3,90,32
20152016,8476409,Alan,Quine,11357,4,2,17,2
20152016,8476410,Josh,Leivo,8868,0,5,20,6
20152016,8476414,Alexandre,Grenier,4131,0,0,9,2
20152016,8476415,Kyle,Rau,6799,0,0,15,2
20152016,8476419,Jean-Gabriel,Pageau,82175,24,19,133,26
20152016,8476422,Mike,Reilly,21024,6,1,27,8
20152016,8476423,Reid,Boucher,33392,11,8,74,6
20152016,8476427,Ty,Rattie,7244,2,4,16,4
20152016,8476428,Rocco,Grimaldi,15498,2,3,31,4
20152016,8476429,Scott,Mayfield,6159,0,1,4,11
20152016,8476430,Tomas,Jurco,24243,2,4,43,16
20152016,8476431,Adam,Clendening,25745,6,1,43,20
20152016,8476432,Boone,Jenner,80733,19,30,225,77
20152016,8476435,Alex,Khokhlachev,3076,0,0,4,0
20152016,8476436,Dmitrij,Jaskin,49180,10,5,98,31
20152016,8476437,Victor,Rask,81519,27,21,160,24
20152016,8476438,Brandon,Saad,80582,22,31,233,14
20152016,8476439,Brett,Ritchie,6381,1,0,16,7
20152016,8476440,Markus,Granlund,38881,4,6,56,14
20152016,8476441,Joel,Edmundson,70518,8,2,105,71
20152016,8476442,Matt,Nieto,64754,11,9,105,18
20152016,8476443,Xavier,Ouellet,4873,1,0,4,2
20152016,8476447,Miikka,Salomaki,54859,6,6,76,34
20152016,8476448,William,Karlsson,70324,11,9,108,6
20152016,8476449,Scott,Harrington,11785,1,0,9,4
20152016,8476451,Lucas,Lessio,7542,1,1,14,2
20152016,8476452,Tyler,Wotherspoon,9352,1,0,9,0
20152016,8476453,Nikita,Kucherov,104688,44,41,260,38
20152016,8476454,Ryan,Nugent-Hopkins,62906,22,12,108,18
20152016,8476455,Gabriel,Landeskog,85166,33,20,169,69
20152016,8476456,Jonathan,Huberdeau,91198,41,21,208,53
20152016,8476457,Adam,Larsson,110747,15,3,65,77
20152016,8476458,Ryan,Strome,73331,23,9,145,30
20152016,8476459,Mika,Zibanejad,86315,30,21,184,18
20152016,8476460,Mark,Scheifele,79018,32,29,194,48
20152016,8476461,Sean,Couturier,70855,28,11,120,30
20152016,8476462,Dougie,Hamilton,97257,31,12,190,46
20152016,8476463,Jonas,Brodin,90725,7,3,59,18
20152016,8476465,Ryan,Murphy,36232,10,0,47,10
20152016,8476466,Sven,Baertschi,55717,13,15,108,14
20152016,8476467,Jamie,Oleksiak,14496,2,0,13,21
20152016,8476468,J.T.,Miller,78822,24,22,139,50
20152016,8476469,Joel,Armia,31376,6,4,52,12
20152016,8476470,Nathan,Beaulieu,67035,17,2,74,55
20152016,8476471,Mark,McNeill,764,0,0,0,0
20152016,8476472,Oscar,Klefbom,39393,8,4,48,6
20152016,8476473,Connor,Murphy,95985,11,6,101,48
20152016,8476474,Stefan,Noesen,602,0,0,0,0
20152016,8476476,Joe,Morrow,31498,6,1,44,4
20152016,8476477,Matt,Puempel,17687,1,2,26,9
20152016,8476478,Stuart,Percy,2369,0,0,1,0
20152016,8476479,Phillip,Danault,39037,6,4,72,14
20152016,8476480,Vladislav,Namestnikov,78216,23,15,122,45
20152016,8476483,Rickard,Rakell,75749,24,21,182,19
20152016,8476495,Seth,Griffith,2392,1,0,2,4
20152016,8476505,Turner,Elson,894,1,0,0,0
20152016,8476525,Colin,Miller,39803,13,3,59,39
20152016,8476539,Jonathan,Marchessault,34772,12,7,88,23
20152016,8476545,Kurtis,Gabriel,2110,0,0,3,10
20152016,8476624,Barclay,Goodrow,8627,3,0,7,16
20152016,8476766,Cole,Schneider,1515,0,0,5,0
20152016,8476769,Bobby,Farnham,29616,2,8,50,97
20152016,8476772,Brian,O'Neill,13677,2,0,14,8
20152016,8476779,Brad,Hunt,5955,0,0,12,2
20152016,8476792,Torey,Krug,105043,40,4,244,33
20152016,8476806,J.T.,Brown,68244,16,8,146,61
20152016,8476807,Matt,Tennyson,18288,3,1,23,0
20152016,8476808,Brian,Flynn,39423,6,4,73,6
20152016,8476819,Jeremy,Welsh,997,0,0,0,2
20152016,8476822,Luke,Glendening,75826,14,8,93,46
20152016,8476826,Yanni,Gourde,878,1,0,0,2
20152016,8476850,Ryan,Murray,112403,21,4,90,40
20152016,8476851,Alex,Galchenyuk,79996,26,30,201,20
20152016,8476852,Griffin,Reinhart,31450,1,0,24,20
20152016,8476853,Morgan,Rielly,114277,27,9,167,28
20152016,8476854,Hampus,Lindholm,115508,21,10,163,40
20152016,8476855,Nail,Yakupov,51198,15,8,127,24
20152016,8476856,Matt,Dumba,87070,18,10,157,44
20152016,8476857,Pontus,Aberg,806,0,0,0,0
20152016,8476858,Phillip,Di Giuseppe,35095,10,7,68,18
20152016,8476867,Brendan,Gaunce,15310,0,1,34,2
20152016,8476869,Brady,Skjei,12987,2,0,12,6
20152016,8476870,Stefan,Matteau,19743,1,1,27,17
20152016,8476871,Tanner,Pearson,72526,23,16,143,20
20152016,8476872,Scott,Laughton,46098,14,7,93,34
20152016,8476874,Olli,Maatta,99400,20,6,112,26
20152016,8476875,Mike,Matheson,9661,1,0,12,2
20152016,8476878,Zemgus,Girgensons,64054,11,7,110,20
20152016,8476879,Cody,Ceci,86851,16,10,116,18
20152016,8476880,Tom,Wilson,72183,17,7,107,176
20152016,8476881,Tomas,Hertl,98977,30,27,252,30
20152016,8476882,Teuvo,Teravainen,76891,23,13,149,20
20152016,8476884,Derrick,Pouliot,22160,7,0,30,4
20152016,8476885,Jacob,Trouba,107243,15,6,133,62
20152016,8476886,Slater,Koekkoek,11605,2,0,20,4
20152016,8476887,Filip,Forsberg,110517,33,35,285,49
20152016,8476888,Mikhail,Grigorenko,58904,21,6,84,8
20152016,8476889,Radek,Faksa,45934,9,8,85,18
20152016,8476890,Patrick,Sieloff,1079,0,1,1,2
20152016,8476892,Colton,Parayko,116041,29,11,207,33
20152016,8476894,Brendan,Leipsic,5126,2,1,11,2
20152016,8476897,Oskar,Sundqvist,12251,3,1,13,4
20152016,8476902,Esa,Lindell,3371,0,0,2,0
20152016,8476905,Chandler,Stephenson,4243,0,0,2,2
20152016,8476906,Shayne,Gostisbehere,84542,30,18,164,28
20152016,8476910,Scott,Kosmachuk,5536,3,0,9,2
20152016,8476913,Devin,Shore,2181,0,0,1,0
20152016,8476915,Jujhar,Khaira,9319,2,0,14,13
20152016,8476917,Adam,Pelech,9493,2,0,8,0
20152016,8476919,Chris,Tierney,83784,17,12,111,26
20152016,8476921,Jordan,Martinook,73827,15,9,109,18
20152016,8476923,Damon,Severson,78472,20,1,94,32
20152016,8476925,Colton,Sissons,26657,2,4,31,20
20152016,8476931,Jake,McCabe,88323,10,4,62,51
20152016,8476934,Brock,McGinn,14092,1,3,25,10
20152016,8476941,Connor,Carrick,17708,2,2,21,15
20152016,8476944,Brendan,Woods,2612,0,0,5,7
20152016,8476948,Charles,Hudon,1925,2,0,3,0
20152016,8476953,Trevor,Carrick,1999,0,0,3,0
20152016,8476955,Taylor,Leier,2780,0,0,3,0
20152016,8476958,Jaccob,Slavin,79331,18,2,84,8
20152016,8476960,Andreas,Athanasiou,22621,5,10,63,5
20152016,8476967,Brett,Kulak,5926,0,0,9,0
20152016,8476975,Cedric,Paquette,53492,6,6,64,75
20152016,8476979,Erik,Gustafsson,41409,15,0,63,4
20152016,8476981,Josh,Anderson,7703,3,1,11,2
20152016,8476989,Petteri,Lindbohm,8273,0,0,9,7
20152016,8476994,Vinnie,Hinostroza,3650,0,0,6,6
20152016,8477006,Christoph,Bertschy,1250,0,0,3,0
20152016,8477010,Joseph,Blandisi,38382,12,5,43,34
20152016,8477015,Connor,Brown,6288,5,1,11,0
20152016,8477018,Ben,Hutton,89430,24,1,104,14
20152016,8477033,Viktor,Loov,2510,2,0,1,0
20152016,8477076,JC,Lipon,3762,1,0,4,5
20152016,8477126,Jayson,Megna,4409,1,1,9,2
20152016,8477205,Andrej,Sustr,95426,19,5,82,46
20152016,8477210,Buddy,Robinson,1548,1,1,5,4
20152016,8477213,Tim,Schaller,8490,2,1,18,2
20152016,8477215,Danny,DeKeyser,108588,13,8,77,48
20152016,8477220,Nate,Schmidt,85563,15,2,87,18
20152016,8477244,Chad,Ruhwedel,930,0,0,1,2
20152016,8477249,Andrew,Miller,3284,0,0,3,0
20152016,8477290,Michael,Raffl,74880,18,14,140,32
20152016,8477300,Viktor,Svedberg,26967,2,2,42,10
20152016,8477326,Joel,Vermin,3290,1,0,1,0
20152016,8477392,Hudson,Fasching,4839,1,1,9,4
20152016,8477406,Mattias,Janmark,72648,17,17,126,18
20152016,8477407,Anthony,Duclair,69884,24,20,105,49
20152016,8477413,Sven,Andrighetto,37271,10,7,74,6
20152016,8477415,Anton,Slepyshev,5736,1,0,5,2
20152016,8477416,Oliver,Bjorkstrand,11503,4,4,25,0
20152016,8477425,Miles,Wood,786,0,0,2,0
20152016,8477426,Nick,Paul,17559,3,2,28,6
20152016,8477427,Tobias,Lindberg,5702,2,0,12,4
20152016,8477429,Andrew,Copp,36975,6,7,54,6
20152016,8477433,Ben,Harpur,4098,1,0,3,2
20152016,8477444,Andre,Burakovsky,70759,21,18,142,18
20152016,8477445,Hunter,Shinkaruk,7183,1,2,12,2
20152016,8477446,Michael,McCarron,14018,1,1,41,37
20152016,8477447,Shea,Theodore,26930,5,3,34,2
20152016,8477448,Marko,Dano,24993,5,5,54,10
20152016,8477450,Jason,Dickinson,715,0,1,2,0
20152016,8477451,Ryan,Hartman,1663,1,0,3,0
20152016,8477453,Chris,Bigras,24816,2,1,21,16
20152016,8477455,Jacob,de la Rose,16414,1,0,20,6
20152016,8477460,Laurent,Dauphin,5431,0,1,7,4
20152016,8477463,Steven,Santini,875,0,0,1,2
20152016,8477464,Nic,Petan,18326,4,2,25,10
20152016,8477467,Gustav,Olofsson,1103,0,0,1,0
20152016,8477473,Justin,Bailey,5569,0,0,22,2
20152016,8477486,Emile,Poirier,1667,0,0,3,2
20152016,8477488,Brett,Pesce,77700,12,4,85,16
20152016,8477492,Nathan,MacKinnon,81501,31,21,245,20
20152016,8477493,Aleksander,Barkov,86268,32,30,199,10
20152016,8477494,Jonathan,Drouin,35572,15,9,60,18
20152016,8477495,Seth,Jones,107292,28,3,157,22
20152016,8477496,Elias,Lindholm,89108,28,11,176,24
20152016,8477497,Sean,Monahan,93166,36,27,197,18
20152016,8477498,Darnell,Nurse,83755,7,3,120,60
20152016,8477499,Rasmus,Ristolainen,124381,32,9,202,33
20152016,8477500,Bo,Horvat,84291,24,16,155,18
20152016,8477501,Valeri,Nichushkin,74141,21,9,150,14
20152016,8477503,Max,Domi,79579,34,18,156,72
20152016,8477504,Josh,Morrissey,954,0,0,1,0
20152016,8477505,Alexander,Wennberg,65663,32,8,97,2
20152016,8477506,Ryan,Pulock,19399,4,3,20,5
20152016,8477507,Nikita,Zadorov,22351,2,0,18,12
20152016,8477508,Curtis,Lazar,63196,14,6,78,18
20152016,8477509,Mirco,Mueller,6998,0,0,8,7
20152016,8477510,Kerby,Rychel,18267,7,2,32,15
20152016,8477511,Anthony,Mantha,7020,1,2,18,2
20152016,8477512,Frederik,Gauthier,5815,1,0,3,0
20152016,8477527,Ross,Johnston,977,0,0,0,4
20152016,8477566,Sergey,Tolchinsky,1415,1,0,1,0
20152016,8477589,Ronalds,Kenins,5477,0,0,6,6
20152016,8477591,Josh,Jooris,43501,9,4,80,39
20152016,8477642,Rinat,Valiev,7350,0,0,7,0
20152016,8477715,Tyler,Gaudet,8904,2,1,6,0
20152016,8477810,Joel,Hanley,9599,6,0,10,0
20152016,8477816,Michael,Zalewski,2134,1,0,2,2
20152016,8477839,Conor,Sheary,45018,9,11,89,16
20152016,8477845,Trevor,van Riemsdyk,108354,11,4,96,33
20152016,8477846,Ryan,Carpenter,447,0,0,0,0
20152016,8477850,Christian,Folin,22745,4,0,14,11
20152016,8477851,Jordan,Oesterle,22123,5,0,24,0
20152016,8477887,Patrick,Brown,5294,1,1,8,4
20152016,8477901,Daniel,Carr,16661,3,6,39,8
20152016,8477902,Dennis,Everberg,8049,0,0,9,0
20152016,8477903,Garnet,Hathaway,10095,3,0,11,31
20152016,8477916,Borna,Rendulic,1355,0,0,1,0
20152016,8477922,Melker,Karlsson,72808,12,15,121,26
20152016,8477923,Michael,Keranen,369,0,0,0,0
20152016,8477929,Dennis,Rasmussen,24192,5,4,42,4
20152016,8477930,Pierre-Edouard,Bellemare,64503,8,7,105,42
20152016,8477931,Tomas,Nosek,3650,0,0,2,2
20152016,8477932,Aaron,Ekblad,110672,22,15,196,41
20152016,8477933,Sam,Reinhart,79803,19,23,165,8
20152016,8477934,Leon,Draisaitl,78014,32,19,133,20
20152016,8477935,Sam,Bennett,69975,18,18,136,37
20152016,8477937,Jake,Virtanen,38161,6,7,94,45
20152016,8477939,William,Nylander,21566,7,6,43,4
20152016,8477940,Nikolaj,Ehlers,69556,23,15,167,21
20152016,8477941,Nick,Ritchie,23289,2,2,55,37
20152016,8477942,Kevin,Fiala,3946,0,1,11,0
20152016,8477946,Dylan,Larkin,83750,22,24,231,52
